//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE_odv.txt
//Data treated : 2024-04-09T11:57:42
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014		   4.0	 6	34.7458	4.497	196.55	 0.02	  0.013	-0.004	  0.03	 0.84	0.0095	0.0148	0.0082	0.0108	0.0072			0.0039	0.0374	0.0263	0.0117		0.2567		0.0207	0.0078	0.0285	0.0266			0.1254	0.1200	0.2454	0.0032							
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014		  41.0	 5				 0.02	  0.006	-0.010	  0.16	 0.96	0.0499	0.0503	0.0106	0.0564	0.0221	0.0079	0.0070	0.0056	0.1604	0.0226	0.0023	0.0024	0.1264		0.0610	0.0764	0.1374	0.0407			0.1666	0.3319	0.4985	0.0054							
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014		  60.0	 4				 0.43	  4.446	4.021	  0.44	 2.04	0.0725	0.0588	0.0094	0.0864	0.0326	0.0089	0.0113	0.0039	0.1471	0.0128	0.0082		0.0636		0.3814	0.0841	0.4655	0.0465			0.1480	0.3313	0.4793	0.0051							
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014		 102.0	 3	35.6138	3.546	154.35	 0.06	 13.962	13.899	  1.01	 5.20	0.0225	0.0148	0.0018	0.0336			0.0024	0.0021	0.0391	0.0052			0.0097		0.1333	0.0186	0.1519	0.0121			0.0322	0.0731	0.1053	0.0021							
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014		 202.0	 2	35.4484	2.772	120.61	 0.02	 19.805	19.781	  1.34	 7.36																															
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014		 202.0	 1	35.4497	2.783	121.10	 0.02	 19.841	19.819	  1.34	 7.33																															
PIRATA-FR31	st40c01	B	2021-03-27T13:03:22z	  -9.835	 +0.014																																										
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021		   3.0	 6	34.7508	4.535	198.18	 0.01	  0.015	0.002	  0.01	 1.03	0.0051	0.0086	0.0031	0.0068	0.0048			0.0030	0.0241	0.0111		0.0024	0.1448		0.0112	0.0086	0.0198	0.0153			0.0651	0.0684	0.1335	0.0020							
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021		  40.0	 5				 0.02	  0.019	0.002	  0.13	 0.95	0.0487	0.0490	0.0232	0.0501	0.0185	0.0060	0.0051	0.0064	0.1598	0.0191		0.0021	0.1561		0.0846	0.0762	0.1608	0.0454			0.2110	0.3547	0.5657	0.0069							
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021		  59.0	 4				 0.50	  3.599	3.099	  0.38	 1.95	0.1143	0.0833	0.0142	0.1171	0.0591	0.0078	0.0136	0.0063	0.2321	0.0161	0.0152		0.0882		0.3226	0.1563	0.4789	0.0576			0.2025	0.5235	0.7260	0.0106							
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021		 102.0	 3	35.6838	3.664	159.48	 0.09	 12.785	12.700	  0.92	 4.74	0.0306	0.0177	0.0031	0.0433	0.0100			0.0012	0.0511	0.0037			0.0125		0.1475	0.0149	0.1624	0.0140			0.0399	0.0993	0.1392	0.0029							
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021		 203.0	 2	35.4539	2.838	123.51	 0.02	 19.587	19.564	  1.29	 7.24																															
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021		 202.0	 1	35.4545	2.823	122.86	 0.02	 19.546	19.521	  1.28	 7.22																															
PIRATA-FR31	st41c01	B	2021-03-27T16:07:52z	  -9.839	 +0.021																																										
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019		   3.0	 6	34.7430	4.505	196.88	 0.01	  0.017	0.004	  0.01	 0.70	0.0060	0.0096	0.0071	0.0071	0.0047				0.0254	0.0079			0.1403		0.0145	0.0074	0.0219	0.0151			0.0589	0.0666	0.1255	0.0020							
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019		  40.0	 5				 0.26	  1.046	0.783	  0.25	 1.17	0.1035	0.0888	0.0264	0.1222	0.0385	0.0183	0.0206	0.0110	0.2936	0.0229	0.0055		0.1060		0.1687	0.2181	0.3868	0.0563			0.1756	0.6382	0.8138	0.0124							
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019		  60.0	 4				 0.38	  5.279	4.895	  0.49	 2.20	0.0603	0.0455	0.0105	0.0719	0.0202	0.0063	0.0082	0.0026	0.1093	0.0086	0.0084		0.0462		0.2650	0.0928	0.3578	0.0359			0.1144	0.2697	0.3841	0.0055							
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019		 102.0	 3	35.6520	3.600	156.67	 0.08	 13.477	13.395	  0.95	 4.98	0.0279	0.0166	0.0026	0.0384	0.0083				0.0430	0.0035			0.0096		0.1470	0.0114	0.1584	0.0131			0.0361	0.0885	0.1246	0.0027							
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019		 198.0	 2	35.4569	2.874	125.08	 0.03	 19.392	19.366	  1.27	 7.14																															
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019		 199.0	 1	35.4562	2.870	124.89	 0.03	 19.446	19.419	  1.27	 7.18																															
PIRATA-FR31	st42c01	B	2021-03-27T19:07:08z	  -9.838	 +0.019																																										
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015		   3.0	 6	34.7391	4.494	196.41	 0.02	  0.009	-0.008	  0.03	 0.80	0.0054	0.0078	0.0059	0.0061	0.0038				0.0174	0.0064			0.1192		0.0189	0.0067	0.0256	0.0128			0.0481	0.0571	0.1052	0.0018							
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015		  40.0	 5				 0.03	  0.061	0.032	  0.17	 0.82	0.0620	0.0523	0.0182	0.0677	0.0192	0.0106	0.0096	0.0093	0.1790	0.0186	0.0017		0.1118		0.0804	0.1192	0.1996	0.0407			0.1396	0.4000	0.5396	0.0080							
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015		  61.0	 4				 0.35	  5.436	5.087	  0.48	 2.18	0.0584	0.0414	0.0102	0.0682	0.0189	0.0087	0.0079	0.0033	0.1118	0.0090	0.0075		0.0476		0.2284	0.0815	0.3099	0.0381			0.1155	0.2897	0.4052	0.0060							
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015		 101.0	 3	35.6258	3.532	153.73	 0.07	 13.859	13.790	  0.97	 5.04	0.0255	0.0150	0.0027	0.0372	0.0106				0.0409	0.0031			0.0084		0.1289	0.0099	0.1388	0.0126			0.0340	0.0810	0.1150	0.0024							
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015		 201.0	 2	35.4528	2.800	121.84	 0.02	 19.625	19.600	  1.29	 7.15																															
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015		 201.0	 1	35.4523	2.804	122.03	 0.03	 19.693	19.667	  1.28	 7.19																															
PIRATA-FR31	st43c01	B	2021-03-27T22:03:44z	  -9.844	 +0.015																																										
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016		   4.0	 6	34.7565	4.493	196.33	 0.02	  0.074	0.056	  0.00	 0.69	0.0048	0.0077	0.0064	0.0065	0.0057				0.0181	0.0058			0.1027		0.0118	0.0034	0.0152	0.0121			0.0476	0.0529	0.1005	0.0016							
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016		  40.0	 5				 0.02	  0.014	-0.003	  0.09	 0.78	0.0217	0.0235	0.0124	0.0272	0.0113	0.0026	0.0037	0.0034	0.0712	0.0123	0.0014		0.1209		0.0424	0.0321	0.0745	0.0292			0.1255	0.1737	0.2992	0.0046							
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016		  60.0	 4				 0.43	  4.180	3.750	  0.39	 1.99	0.0919	0.0613	0.0128	0.0992	0.0436	0.0049	0.0124	0.0043	0.1901	0.0139	0.0102		0.0652		0.2599	0.0989	0.3588	0.0456			0.1478	0.4053	0.5531	0.0079							
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016		 100.0	 3	35.6476	3.539	154.02	 0.07	 13.456	13.382	  0.95	 4.98	0.0271	0.0166	0.0027	0.0417	0.0114		0.0025		0.0465	0.0035			0.0094		0.1177	0.0192	0.1369	0.0134			0.0372	0.0883	0.1255	0.0027							
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016		 201.0	 2	35.4476	2.765	120.34	 0.03	 19.857	19.831	  1.31	 7.36																															
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016		 201.0	 1	35.4488	2.787	121.29	 0.03	 19.767	19.742	  1.29	 7.33																															
PIRATA-FR31	st44c01	B	2021-03-28T01:00:36z	  -9.840	 +0.016																																										
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017		   3.0	 6	34.7536	4.485	196.00	 0.01	  0.011	-0.002	  0.02	 0.79	0.0055	0.0096	0.0097	0.0069	0.0061		0.0017		0.0216	0.0064			0.1167		0.0188	0.0102	0.0290	0.0154			0.0684	0.0710	0.1394	0.0021							
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017		  40.0	 5				 0.02	  0.036	0.014	  0.13	 0.88	0.0231	0.0269	0.0140	0.0296	0.0127	0.0029	0.0057	0.0036	0.0852	0.0115	0.0013		0.1045		0.0419	0.0325	0.0744	0.0310			0.1259	0.1970	0.3229	0.0046							
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017		  60.0	 4				 0.55	  3.676	3.131	  0.38	 1.82	0.0744	0.0564	0.0146	0.0887	0.0415	0.0117	0.0138	0.0060	0.1866	0.0135	0.0069		0.0748		0.2256	0.0949	0.3205	0.0492			0.1606	0.3862	0.5468	0.0088							
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017		 102.0	 3	35.6661	3.590	156.25	 0.08	 13.176	13.095	  0.98	 4.72	0.0263	0.0162	0.0016	0.0412	0.0107		0.0027		0.0442	0.0033			0.0093		0.1076	0.0219	0.1295	0.0124			0.0371	0.0859	0.1230	0.0023							
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017		 198.0	 2	35.4546	2.812	122.35	 0.02	 19.537	19.515	  1.35	 7.11																															
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017		 199.0	 1	35.4539	2.813	122.39	 0.02	 19.508	19.487	  1.36	 7.13																															
PIRATA-FR31	st45c01	B	2021-03-28T04:04:55z	  -9.840	 +0.017																																										
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017		   3.0	 6	34.7397	4.478	195.67	 0.02	  0.026	0.008	  0.04	 0.74	0.0067	0.0112	0.0060	0.0082	0.0072			0.0030	0.0265	0.0059			0.1074		0.0192	0.0113	0.0305	0.0164			0.0720	0.0805	0.1525	0.0019							
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017		  40.0	 5				 0.17	  0.587	0.412	  0.20	 1.13	0.0755	0.0599	0.0189	0.0794	0.0304	0.0099	0.0121	0.0087	0.2119	0.0168	0.0053		0.0976		0.1371	0.1144	0.2515	0.0458			0.1603	0.4434	0.6037	0.0084							
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017		  61.0	 4				 0.33	  5.923	5.588	  0.52	 2.39	0.0551	0.0411	0.0091	0.0734	0.0242	0.0061	0.0066	0.0039	0.1102	0.0087	0.0101		0.0456		0.2351	0.0708	0.3059	0.0350			0.1099	0.2657	0.3756	0.0057							
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017		 102.0	 3	35.6889	3.633	158.10	 0.09	 12.727	12.641	  0.92	 4.53	0.0287	0.0173	0.0019	0.0444	0.0120				0.0462	0.0037			0.0116		0.1128	0.0210	0.1338	0.0135			0.0395	0.0963	0.1358	0.0028							
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017		 201.0	 2	35.4516	2.805	122.04	 0.02	 19.663	19.639	  1.34	 7.17																															
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017		 201.0	 1	35.4519	2.813	122.42	 0.02	 19.634	19.615	  1.34	 7.19																															
PIRATA-FR31	st46c01	B	2021-03-28T07:04:37z	  -9.840	 +0.017																																										
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020		   3.0	 6	34.6672	4.495	196.45	 0.01	  0.027	0.014	  0.02	 0.76	0.0065	0.0069	0.0045	0.0062	0.0052				0.0200	0.0151		0.0048	0.1425		0.0112	0.0052	0.0164	0.0190			0.0754	0.0828	0.1582	0.0022							
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020		  40.0	 5				 0.02	  0.049	0.024	  0.17	 0.98	0.0551	0.0523	0.0124	0.0614	0.0234	0.0062	0.0058	0.0048	0.1713	0.0181			0.1286		0.0874	0.0855	0.1729	0.0467			0.1928	0.3819	0.5747	0.0059							
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020		  60.0	 4				 0.33	  5.587	5.256	  0.51	 2.18	0.0722	0.0547	0.0166	0.0819	0.0299	0.0059	0.0059	0.0023	0.1360	0.0113	0.0106		0.0477		0.2696	0.0859	0.3555	0.0386			0.1287	0.3362	0.4649	0.0059							
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020		 101.0	 3	35.6285	3.513	152.89	 0.07	 14.018	13.947	  1.04	 5.06	0.0292	0.0154		0.0409	0.0121				0.0432	0.0037			0.0083		0.1406	0.0204	0.1610	0.0151			0.0449	0.0937	0.1386	0.0023							
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020		 204.0	 2	35.4502	2.790	121.43	 0.02	 19.771	19.748	  1.36	 7.15																															
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020		 203.0	 1	35.4497	2.795	121.62	 0.02	 19.819	19.795	  1.37	 7.19																															
PIRATA-FR31	st47c01	B	2021-03-28T10:09:00z	  -9.837	 +0.020																																										
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019		   3.0	 6	34.6352	4.518	197.47	 0.01	  0.019	0.006	  0.03	 0.80	0.0058	0.0079	0.0033	0.0069	0.0069			0.0010	0.0197	0.0131		0.0080	0.1421		0.0206	0.0094	0.0300	0.0177			0.0759	0.0816	0.1575	0.0021							
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019		  40.0	 5				 0.01	  0.018	0.003	  0.16	 0.91	0.0333	0.0350	0.0108	0.0373	0.0181		0.0025	0.0024	0.1041	0.0162		0.0020	0.1619		0.0822	0.0423	0.1245	0.0432			0.2010	0.2597	0.4607	0.0045							
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019		  60.0	 4				 0.37	  5.412	5.044	  0.51	 2.34	0.0865	0.0619	0.0136	0.0913	0.0429	0.0091	0.0079	0.0029	0.1647	0.0120	0.0144		0.0550		0.3164	0.0877	0.4041	0.0430			0.1452	0.3805	0.5257	0.0060							
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019		 101.0	 3	35.6633	3.618	157.38	 0.08	 13.196	13.113	  0.98	 4.88	0.0264	0.0156		0.0413	0.0122				0.0402	0.0038			0.0101		0.1279	0.0172	0.1451	0.0148			0.0431	0.0904	0.1335	0.0024							
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019		 201.0	 2	35.4537	2.823	122.86	 0.02	 19.480	19.459	  1.37	 7.29																															
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019		 201.0	 1	35.4536	2.834	123.35	 0.02	 19.509	19.488	  1.36	 7.15																															
PIRATA-FR31	st48c01	B	2021-03-28T13:02:45z	  -9.837	 +0.019																																										
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		   3.0	17																																							
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		   3.0	16																																							
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		   3.0	15	34.6009	4.516	197.31	 0.02	  0.023	0.007	  0.04	 1.08																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		  20.0	14	35.3292	4.692	204.82	 0.01	  0.010	-0.005	  0.03	 0.79																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		  40.0	13	36.1028	4.574	199.52	 0.02	  0.036	0.014	  0.11	 0.70																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		  60.0	12																																							
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		  60.0	11	36.3588	4.028	175.48	 0.38	  4.575	4.197	  0.42	 1.96																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		  80.0	10	36.0541	3.888	169.32	 0.17	  8.173	8.007	  0.65	 2.95																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		 100.0	 9	35.8446	3.639	158.44	 0.12	 11.151	11.036	  0.81	 3.92																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		 352.0	 8	34.8671	1.919	 83.50	 0.03	 32.449	32.422	  1.97	15.09																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		 750.0	 7	34.5217	3.390	147.45	 0.02	 34.595	34.572	  2.24	29.42																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		1701.0	 6	34.9738	5.527	240.29	 0.02	 20.857	20.837	  1.33	18.10																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		2000.0	 5	34.9586	5.704	247.98	 0.02	 20.370	20.346	  1.33	22.03																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		2000.0	 4	34.9591	5.708	248.13	 0.02	 20.383	20.363	  1.31	22.04																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		3501.0	 3	34.8904	5.570	242.07	 0.02	 22.633	22.612	  1.50	44.35																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		5100.0	 2																																							
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019		5100.0	 1	34.8550	5.576	242.34	 0.02	 23.868	23.847	  1.59	55.75																															
PIRATA-FR31	st49c01	B	2021-03-28T15:10:13z	  -9.838	 +0.019																																										
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		   5.0	12	35.6095	4.533	197.99	 0.02	  0.025	0.010	  0.06	 1.02	0.0032	0.0060	0.0020	0.0053	0.0070			0.0010	0.0142	0.0100		0.0028	0.1276		0.0194	0.0085	0.0279	0.0184			0.0725	0.0787	0.1512	0.0017							
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		  20.0	11	35.6170	4.550	198.68	 0.01	  0.004	-0.011	  0.04	 0.65	0.0031	0.0079	0.0032	0.0062	0.0075			0.0012	0.0183	0.0077		0.0017	0.1315		0.0227	0.0096	0.0323	0.0217			0.0751	0.0879	0.1630	0.0017							
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		  40.0	10	36.0074	4.589	200.30	 0.01	  0.025	0.013	  0.10	 0.51	0.0091	0.0122	0.0041	0.0101	0.0090			0.0009	0.0378	0.0076		0.0008	0.1211		0.0367	0.0157	0.0524	0.0194			0.0933	0.0916	0.1849	0.0018							
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		  60.0	 9	36.1267	4.581	199.81	 0.01	  0.039	0.024	  0.16	 1.15	0.0265	0.0316	0.0050	0.0354	0.0157	0.0027		0.0013	0.0878	0.0098		0.0017	0.1608		0.1244	0.0395	0.1639	0.0410			0.2389	0.1751	0.4140	0.0045							
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		  80.0	 8	35.6297	2.470	107.46	 0.35	 19.242	18.891	  1.23	 5.83	0.0495	0.0369	0.0048	0.0822	0.0240	0.0105	0.0133	0.0050	0.0972	0.0080	0.0014	0.0010	0.0446		0.2372	0.0848	0.3220	0.0295			0.0945	0.2408	0.3353	0.0041							
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		 102.0	 7	35.6168	2.464	107.27	 0.27	 19.648	19.381	  1.26	 6.01	0.0492	0.0307	0.0035	0.0801	0.0195	0.0105	0.0125	0.0038	0.0719	0.0063	0.0010		0.0297		0.2051	0.0791	0.2842	0.0241			0.0739	0.2013	0.2752	0.0034							
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		 201.0	 6	35.3316	2.062	 89.72	 0.02	 24.744	24.722	  1.55	 8.75																															
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		 300.0	 5	35.1869	2.003	 87.16	 0.02	 26.919	26.899	  1.66	10.36																															
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		 799.0	 4	34.5096	3.568	155.17	 0.02	 34.407	34.390	  2.23	30.40																															
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		1599.0	 3	34.9731	5.475	238.08	 0.02	 20.780	20.764	  1.32	17.77																															
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		2000.0	 2	34.9664	5.730	249.05	 0.02	 20.014	19.999	  1.28	20.03																															
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001		2000.0	 1	34.9637	5.728	248.98	 0.01	 20.017	20.003	  1.31	20.06																															
PIRATA-FR31	st50c01	B	2021-03-31T14:25:04z	 -23.000	 -2.001																																										
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		   3.0	15																																							
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		   3.0	14																																							
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		   3.0	13	35.4545	4.584	200.20	 0.01	  0.020	0.008	  0.04	 0.82																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		  20.0	12	35.5936	4.582	200.05	 0.01	  0.016	0.005	  0.04	 0.83																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		  40.0	11	36.1141	4.590	200.32	 0.01	  0.020	0.010	  0.07	 0.75																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		  60.0	10																																							
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		  61.0	 9	36.1348	4.647	202.69	 0.01	  0.024	0.012	  0.13	 1.20																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		  80.0	 8	35.5677	3.010	131.14	 0.58	 12.604	12.019	  0.92	 4.14																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		 100.0	 7	35.8860	2.230	 97.05	 0.17	 21.084	20.910	  1.35	 6.74																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		 200.0	 6	35.3441	2.221	 96.66	 0.02	 23.661	23.640	  1.48	 8.59																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		 300.0	 5	35.0953	2.028	 88.25	 0.02	 27.996	27.980	  1.73	11.07																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		 752.0	 4	34.4937	3.476	151.16	 0.02	 34.401	34.385	  2.27	28.84																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		1601.0	 3	34.9738	5.475	238.01	 0.01	 20.724	20.709	  1.33	17.30																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		1601.0	 2	34.9733	5.477	238.07	 0.01	 20.608	20.595	  1.33	17.64																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500		1999.0	 1	34.9635	5.709	248.13	 0.01	 19.980	19.968	  1.29	20.66																															
PIRATA-FR31	st51c01	B	2021-03-31T19:03:50z	 -23.000	 -1.500																																										
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		   3.0	12	35.5182	4.561	199.17	 0.01	  0.012	0.001	  0.02	 0.83	0.0069	0.0076	0.0048	0.0082	0.0077			0.0027	0.0220	0.0061			0.1135		0.0264	0.0095	0.0359	0.0192			0.0816	0.0707	0.1523	0.0017							
PIRATA-FR31	st52c01	B	2021-03-31T23:31:58z	 -23.001	 -0.999		  20.0	11	35.7283	4.585	200.17	 0.01	  0.019	0.008	  0.03	 0.84	0.0026	0.0074	0.0041	0.0073	0.0074			0.0025	0.0234	0.0062			0.1127		0.0255	0.0105	0.0360	0.0187			0.0685	0.0790	0.1475								
