//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE_odv.txt
//Data treated : 2024-04-15T15:25:16
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR29/data-final/CHIMIE/PIRATAFR29_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		  80.0	 9	35.5995	2.942	128.07	 0.13	 17.300	17.200	  1.40	 6.22	0.0301	0.0161	0.0014	0.0475	0.0149	0.0010	0.0018	0.0007	0.0361	0.0038	0.0006		0.0133		0.0675	0.0112	0.0788	0.0173			0.0398	0.1001	0.1399	0.0021							
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		 100.0	 8	35.5442	2.886	125.60	 0.06	 18.100	18.000	  1.46	 6.66																															
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		 302.0	 7	35.0450	2.089	 90.91	 0.01	 27.700	27.700	  2.12	11.60																															
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000			 6																																							
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		 706.0	 5	34.4938	3.309	143.92	 0.01	 34.300	34.200	  2.81	28.30																															
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		1009.0	 4	34.6275	3.599	156.53	 0.01	 32.400	32.400	  2.72	31.50																															
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		1008.0	 3	34.6274	3.603	156.66	 0.01	 32.400	32.400	  2.73	31.40																															
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		1514.0	 2	34.9571	5.133	223.12	 0.01	 22.000	22.000	  1.77	19.20																															
PIRATA Fr29	st041c01	B	2019-03-25T02:23:23z	 -10.002	 -2.000		2021.0	 1	34.9629	5.786	251.50	 0.01	 19.500	19.500	  1.50	20.30																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		   2.5	16	35.5391	4.517	197.25	 0.01	  0.070	0.060	  0.00	 0.96																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500			15																																							
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		  20.2	14	35.8252	4.616	201.50	 0.01	  0.080	0.070	  0.02	 1.07																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500			13																																							
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		  40.1	12	36.1004	4.880	212.93	 0.01	  0.070	0.060	  0.01	 1.16																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500			11																																							
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		  60.0	10	35.9845	3.547	154.53	 0.25	  6.150	5.890	  0.67	 3.31																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		  80.4	 9	35.7004	2.722	118.50	 0.27	 16.800	16.500	  1.31	 5.58																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		 100.6	 8	35.5508	3.126	136.06	 0.07	 16.900	16.800	  1.36	 6.43																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		 302.9	 7	34.9744	1.863	 81.07	 0.01	 30.200	30.200	  2.27	13.00																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500			 6																																							
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		 705.0	 5	34.4862	3.490	151.80	 0.01	 33.300	33.300	  2.70	26.80																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		 704.8	 4	34.4858	3.471	150.98	 0.01	 33.300	33.300	  2.79	26.70																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		1008.7	 3	34.6287	3.580	155.66	 0.00	 32.600	32.600	  2.77	31.20																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		1513.1	 2	34.9597	5.191	225.64	 0.01	 21.900	21.900	  1.86	19.40																															
PIRATA Fr29	st042c01	B	2019-03-25T07:00:50z	 -10.000	 -1.500		2025.1	 1	34.9631	5.804	252.29	 0.01	 19.400	19.400	  1.63	20.40																															
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		   2.9	14	35.5378	4.521	197.47	 0.01	  0.040	0.030	  0.05	 1.31	0.0041	0.0051	0.0035	0.0049	0.0060			0.0024	0.0169	0.0129		0.0058	0.1200		0.0032	0.0032	0.0064	0.0125			0.0503	0.0687	0.1190								
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		  20.6	13	35.7797	4.619	201.68	 0.01	  0.040	0.030	  0.07	 1.38	0.0065	0.0084	0.0072	0.0076	0.0068			0.0024	0.0256	0.0124		0.0027	0.1136		0.0045	0.0065	0.0110	0.0128			0.0578	0.0865	0.1443								
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		  41.5	12	36.0485	4.422	192.87	 0.01	  0.050	0.040	  0.12	 1.50	0.0200	0.0198	0.0094	0.0212	0.0102	0.0025	0.0013	0.0027	0.0661	0.0124		0.0011	0.1387		0.0294	0.0339	0.0633	0.0335			0.1674	0.1648	0.3322	0.0043							
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000			11																																							
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		  59.1	10	36.2162	3.878	168.93	 0.38	  4.400	4.020	  0.59	 2.92	0.0608	0.0421	0.0139	0.0882	0.0263	0.0242	0.0077	0.0066	0.1211	0.0124	0.0043		0.0647		0.1319	0.1724	0.3043	0.0495			0.1518	0.3407	0.4925	0.0083							
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		  80.8	 9	35.7259	3.404	148.19	 0.13	 13.600	13.500	  1.13	 5.44	0.0318	0.0193	0.0021	0.0482	0.0146	0.0043	0.0028	0.0013	0.0404	0.0048	0.0022		0.0160		0.0807	0.0378	0.1185	0.0197			0.0504	0.1206	0.1710	0.0026							
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		 101.0	 8	35.6818	3.300	143.67	 0.11	 14.600	14.500	  1.22	 5.75	0.0309	0.0185	0.0017	0.0480	0.0151	0.0040	0.0026	0.0012	0.0400	0.0047	0.0018		0.0148		0.0729	0.0316	0.1045	0.0186			0.0465	0.1197	0.1662	0.0024							
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000			 7																																							
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		 301.8	 6	34.9677	1.985	 86.38	 0.01	 30.100	30.100	  2.26	13.70																															
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		 301.6	 5	34.9693	1.970	 85.74	 0.02	 30.100	30.100	  2.31	13.70																															
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		 705.3	 4	34.4958	3.388	147.36	 0.01	 34.000	34.000	  2.76	27.70																															
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		1008.2	 3	34.6192	3.565	155.04	 0.01	 33.000	33.000	  2.73	32.10																															
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		1513.6	 2	34.9642	5.258	228.60	 0.01	 21.600	21.600	  1.79	19.20																															
PIRATA Fr29	st043c01	B	2019-03-25T11:55:51z	 -10.000	 -1.000		2024.1	 1	34.9581	5.703	247.95	 0.01	 20.000	20.000	  1.65	22.90																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		   3.0	14	34.9309	4.518	197.48	 0.01	  0.120	0.110	  0.07	 1.19																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		  20.5	13	34.9933	4.533	198.04	 0.01	  0.100	0.090	  0.03	 1.26																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		  40.7	12	36.4965	4.681	204.12	 0.01	  0.110	0.100	  0.12	 1.41																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500			11																																							
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		  57.9	10	36.5844	4.510	196.52	 0.01	  0.120	0.110	  0.25	 1.76																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		  79.3	 9	36.2148	4.029	175.46	 0.28	  6.400	6.120	  0.68	 3.02																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		  99.0	 8	35.7848	3.871	168.55	 0.09	 10.900	10.800	  0.96	 4.59																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		  98.9	 7	35.7811	3.870	168.48	 0.09	 11.000	10.900	  0.96	 4.70																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500			 6																																							
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		 300.8	 5	35.0376	1.974	 85.90	 0.01	 29.100	29.000	  2.18	12.80																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		 706.2	 4	34.5043	3.370	146.60	 0.01	 34.400	34.400	  2.77	29.70																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		1008.0	 3	34.6251	3.556	154.68	 0.01	 32.900	32.900	  2.72	31.80																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		1514.0	 2	34.9596	5.177	225.09	 0.01	 21.900	21.900	  1.79	19.40																															
PIRATA Fr29	st044c01	B	2019-03-25T16:30:15z	  -9.999	 -0.500		2021.0	 1	34.9603	5.681	246.96	 0.01	 20.200	20.200	  1.65	23.50																															
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		   2.8	14	34.7711	4.462	195.01	 0.01	  0.010	0.000	  0.03	 0.95	0.0045	0.0056	0.0025	0.0049	0.0050			0.0012	0.0168	0.0073			0.1081		0.0067	0.0086	0.0154	0.0129			0.0508	0.0493	0.1001								
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		  20.8	13	35.4539	4.699	205.21	 0.00	  0.010	0.010	  0.02	 1.02	0.0063	0.0082	0.0058	0.0064	0.0054			0.0014	0.0224	0.0075			0.1044		0.0087	0.0123	0.0210	0.0150			0.0614	0.0672	0.1286								
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		  40.8	12	36.4982	4.528	197.39	 0.00	  0.010	0.010	  0.11	 1.50	0.0239	0.0234	0.0114	0.0239	0.0106			0.0024	0.0738	0.0107	0.0015		0.1172		0.0267	0.0389	0.0656	0.0292			0.1277	0.1673	0.2950								
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007			11																																							
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		  59.3	10	36.5367	4.407	192.00	 0.07	  0.440	0.370	  0.27	 1.92	0.0921	0.0779	0.0192	0.1199	0.0350	0.0208	0.0072	0.0066	0.1791	0.0167	0.0093		0.1583		0.2469	0.2031	0.4500	0.0913			0.3416	0.4651	0.8067	0.0112							
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		  80.5	 9	36.0258	3.960	172.42	 0.22	  8.370	8.150	  0.77	 3.40																															
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		  80.4	 8	36.0292	3.968	172.76	 0.21	  8.360	8.150	  0.79	 3.36	0.0413	0.0277	0.0036	0.0641	0.0170	0.0078	0.0036	0.0025	0.0592	0.0072	0.0055		0.0227		0.1001	0.0621	0.1623	0.0255			0.0686	0.1841	0.2527	0.0055							
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		 100.2	 7	35.6779	3.732	162.46	 0.07	 12.600	12.600	  1.09	 5.07	0.0241	0.0127	0.0014	0.0365	0.0082		0.0009	0.0009	0.0388	0.0047			0.0087		0.0688	0.0320	0.1008	0.0150			0.0367	0.0829	0.1196	0.0014							
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007			 6																																							
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		 302.3	 5	34.9694	2.135	 92.91	 0.01	 28.900	28.800	  2.20	13.00																															
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		 704.6	 4	34.5114	3.294	143.31	 0.01	 34.100	34.100	  2.76	28.30																															
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		1006.8	 3	34.6658	3.621	157.49	 0.00	 31.600	31.600	  2.59	30.00																															
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		1513.4	 2	34.9701	5.281	229.58	 0.01	 21.000	21.000	  1.72	18.40																															
PIRATA Fr29	st045c01	B	2019-03-25T21:07:28z	 -10.000	 -0.007		2022.6	 1	34.9611	5.732	249.15	 0.00	 19.800	19.800	  1.63	22.60																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		   2.4	14	34.7751	4.449	194.47	 0.01	  0.020	0.010	  0.03	 0.89																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		  20.0	13	34.8969	4.489	196.19	 0.01	  0.010	0.000	  0.02	 0.89																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		  41.0	12	35.9913	3.176	138.51	 0.01	  0.020	0.010	  0.09	 1.50																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499			11																																							
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		  61.0	10	36.3209	4.537	197.63	 0.29	  4.590	4.300	  0.50	 2.59																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		  61.0	 9	36.3210	3.453	150.39	 0.30	  4.620	4.320	  0.51	 2.57																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		  78.0	 8	36.1698	4.048	176.28	 0.19	  6.800	6.620	  0.65	 3.08																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		 104.0	 7	35.6116	3.404	148.17	 0.04	 14.900	14.800	  1.22	 5.84																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499			 6																																							
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		 302.0	 5	34.9566	1.987	 86.45	 0.01	 29.900	29.900	  2.25	13.70																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		 705.0	 4	34.5180	3.280	142.65	 0.01	 34.000	34.000	  2.77	28.30																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		1008.0	 3	34.6168	3.570	155.24	 0.01	 32.600	32.600	  2.69	31.40																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		1517.0	 2	34.9547	5.031	218.69	 0.00	 22.100	22.100	  1.82	19.60																															
PIRATA Fr29	st046c01	B	2019-03-26T01:39:46z	  -9.999	 +0.499		2021.0	 1	34.9600	5.692	247.39	 0.01	 19.800	19.800	  1.63	21.90																															
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		   0.0	14	34.8282	4.435	193.82	 0.01	  0.010	0.000	  0.00	 0.70	0.0027	0.0044	0.0023	0.0040	0.0047			0.0015	0.0114	0.0060			0.0956		0.0029	0.0035	0.0064	0.0112			0.0465	0.0402	0.0867								
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		  20.0	13	34.8145	4.453	194.62	 0.00	  0.000	0.000	  0.00	 0.74	0.0034	0.0048	0.0025	0.0043	0.0047			0.0014	0.0130	0.0052			0.0822		0.0028	0.0038	0.0066	0.0106			0.0360	0.0415	0.0775								
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001			12																																							
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		  40.0	11	35.7635	4.488	195.80	 0.01	  0.030	0.020	  0.00	 1.24																															
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		  40.0	10	35.7891	4.425	193.00	 0.01	  0.070	0.060	  0.00	 1.31	0.0153	0.0172	0.0100	0.0154	0.0091	0.0019	0.0018	0.0029	0.0482	0.0092	0.0031		0.1068		0.0105	0.0279	0.0383	0.0226			0.0894	0.1409	0.2303	0.0021							
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		  61.0	 9	35.9946	3.618	157.57	 0.38	 10.200	9.770	  0.77	 4.07	0.0590	0.0387	0.0069	0.0781	0.0238	0.0086	0.0096	0.0036	0.0975	0.0108	0.0071		0.0503		0.0893	0.0903	0.1796	0.0320			0.0920	0.2753	0.3673	0.0036							
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		  81.0	 8	35.6683	3.280	142.78	 0.07	 15.100	15.000	  1.17	 5.79	0.0339	0.0197	0.0029	0.0525	0.0155	0.0022	0.0024	0.0012	0.0510	0.0057	0.0012		0.0230		0.0799	0.0271	0.1070	0.0210			0.0552	0.1349	0.1901	0.0028							
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		 101.0	 7	35.5863	3.250	141.48	 0.03	 16.000	15.900	  1.25	 6.23	0.0199	0.0108	0.0007	0.0309	0.0081	0.0005			0.0297	0.0040			0.0084		0.0464	0.0085	0.0549	0.0112			0.0279	0.0689	0.0968								
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001			 6																																							
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		 303.0	 5	35.0600	1.959	 85.26	 0.01	 28.600	28.600	  2.13	12.40																															
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		 705.0	 4	34.5311	3.160	137.48	 0.01	 34.300	34.300	  2.72	26.80																															
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		1008.0	 3	34.6166	3.545	154.18	 0.00	 33.000	33.000	  2.68	31.70																															
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		1518.0	 2	34.9520	5.059	219.94	 0.00	 22.400	22.400	  1.80	19.80																															
PIRATA Fr29	st047c01	B	2019-03-27T01:48:14z	 -10.000	 +1.001		2021.0	 1	34.9656	5.673	246.61	 0.00	 19.900	19.900	  1.58	21.30																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		   2.8	14	34.8503	4.446	194.35	 0.00	  0.000	0.000	  0.02	 0.72																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		  20.1	13	34.8445	4.438	193.97	 0.00	  0.000	0.000	  0.00	 0.75																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		  20.3	12	34.8511	4.442	194.16	 0.00	  0.000	0.000	  0.00	 0.71																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500			11																																							
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		  40.2	10	35.6209	4.703	205.21	 0.00	  0.000	0.000	  0.00	 0.97																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		  59.6	 9	35.7544	2.770	120.62	 0.17	 15.900	15.700	  1.13	 4.87																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		  81.1	 8	35.5763	2.903	126.40	 0.01	 17.800	17.700	  1.34	 6.65																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		 100.8	 7	35.5504	2.921	127.16	 0.01	 17.900	17.900	  1.41	 6.88																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500			 6																																							
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		 302.1	 5	35.0138	1.602	 69.71	 0.00	 30.700	30.700	  2.32	13.50																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		 705.1	 4	34.5630	3.007	130.82	 0.00	 34.400	34.400	  2.75	25.90																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		1007.2	 3	34.6411	3.594	156.31	 0.00	 32.400	32.400	  2.69	31.10																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		1514.1	 2	34.9631	5.197	225.97	 0.00	 21.700	21.700	  1.78	19.50																															
PIRATA Fr29	st048c01	B	2019-03-27T06:13:34z	 -10.001	 +1.500		2022.1	 1	34.9656	5.689	247.37	 0.00	 20.000	20.000	  1.68	21.70																															
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		   3.0	11	35.7732			 0.00	  0.030	0.030	  0.03	 1.00	0.0051	0.0063	0.0036	0.0057	0.0055			0.0016	0.0192	0.0104			0.1312		0.0037	0.0048	0.0085	0.0204			0.0419	0.0677	0.1096								
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		  20.0	10	36.0072	4.576	199.84	 0.00	  0.020	0.020	  0.02	 0.99	0.0043	0.0056	0.0029	0.0049	0.0045			0.0016	0.0179	0.0078			0.1221		0.0042	0.0034	0.0076	0.0142			0.0497	0.0569	0.1066								
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		  40.0	 9	36.0731	4.808	209.90	 0.00	  0.030	0.030	  0.02	 0.99	0.0106	0.0125	0.0090	0.0098	0.0065			0.0016	0.0384	0.0088	0.0010		0.1249		0.0082	0.0131	0.0213	0.0203			0.0880	0.0970	0.1850	0.0010							
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000			 8																																							
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		  61.0	 7	35.9975	4.299	187.40	 0.04	  0.800	0.760	  0.33	 2.18	0.0959	0.0727	0.0275	0.1080	0.0284	0.0090	0.0092	0.0048	0.2360	0.0204	0.0071		0.0753		0.0329	0.0929	0.1258	0.0355			0.1295	0.4866	0.6161	0.0056							
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		  81.0	 6	35.5828	2.986	130.01	 0.40	 16.800	16.400	  1.39	 5.87	0.0597	0.0359	0.0074	0.0764	0.0362	0.0095	0.0144	0.0020	0.0802	0.0090	0.0030		0.0349		0.0742	0.1023	0.1765	0.0294			0.0746	0.2724	0.3470	0.0047							
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		 103.0	 5	35.4530	3.137	136.53	 0.05	 17.700	17.600	  1.51	 6.89	0.0215	0.0124	0.0008	0.0355	0.0121	0.0006	0.0009	0.0009	0.0365	0.0031	0.0005		0.0077		0.0526		0.0526	0.0126			0.0293	0.0785	0.1078	0.0016							
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000			 4																																							
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		 302.0	 3	35.1112	1.885	 82.06	 0.01	 27.900	27.900	  2.28	11.10																															
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		 506.0	 2	34.6450	3.040	132.26	 0.01	 30.700	30.600	  2.66	17.70																															
PIRATA Fr29	st049c01	B	2019-03-30T00:40:13z	 -22.999	 -2.000		 506.0	 1	34.6426	3.032	131.91	 0.01	 30.900	30.900	  2.67	18.00																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		   3.6	 9	36.6818	4.489	195.93	 0.01	  0.040	0.030	  0.09	 0.97																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		  20.6	 8	36.0156	4.650	203.04	 0.00	  0.010	0.010	  0.06	 0.99																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		  40.2	 7	36.0386	4.759	207.76	 0.00	  0.010	0.010	  0.07	 1.01																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		  60.3	 6	36.0524	4.018	175.06	 0.04	  0.630	0.590	  0.44	 2.62																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		  80.4	 5	35.7662	3.471	151.10	 0.24	 12.600	12.400	  1.16	 4.59																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		 100.2	 4	35.5147	2.846	123.88	 0.20	 18.500	18.300	  1.59	 6.67																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		 302.9	 3	35.1551	2.129	 92.62	 0.00	 26.100	26.100	  2.16	10.20																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		 302.9	 2	35.1564	2.131	 92.73	 0.00	 26.000	26.000	  2.18	10.20																															
PIRATA Fr29	st050c01	B	2019-03-30T04:12:55z	 -22.999	 -1.499		 503.1	 1	36.6163	2.963	128.67	 0.01	 32.300	32.300	  2.79	19.60																															
PIRATA Fr29	st051c01	B	2019-03-30T07:47:39z	 -22.999	 -1.000		   3.3	11	35.7373	4.428	193.53	 0.00	  0.020	0.020	  0.07	 1.06	0.0057	0.0068	0.0024	0.0052	0.0054			0.0016	0.0171	0.0037			0.0979		0.0046	0.0045	0.0091	0.0148			0.0500	0.0758	0.1258	0.0009							
